gamecube	Zelda: MM	MMXCM_FinalBattle.mid
gamecube	Metroid Prime	MP2_-_Echoes_Chykka_Larva_XG_V2.mid
gamecube	EarthBound	MPT__Peach_Dome_Court_Tiebreaker.mid
gamecube	Zelda: SS	MP_Mission_Final.mid
gamecube	Chrono Trigger	MQGameSelect.mid
gamecube	Metroid Prime	Metroid-Prime-2-Echoes-Hydrodynamo-Station.mid
gamecube	Metroid Prime	MetroidPrime-MagmoorCaverns-Entrance.mid
gamecube	Metroid Prime	MetroidPrime-MainMenu2.mid
gamecube	Sonic	MetroidPrime-PhendranaDrifts2-DanceMix.mid
gamecube	Metroid Prime	MetroidPrime-Theme.mid
gamecube	Metroid Prime	MetroidPrime_OptionsRemix.mid
gamecube	Metroid Prime	MetroidPrime_Title.mid
gamecube	Metroid Prime	Metroid_Prime_-_Vs_Hive_Totem.mid
gamecube	Metroid Prime	Metroid_Prime_2_-_Emperor_Ing_2.mid
gamecube	Metroid Prime	Metroid_Prime_2_-_Menu_Theme.mid
gamecube	Metroid Prime	Metroid_Prime_Main_Menu_Big_Band_Arrangement_dw.mid
gamecube	Zelda: SS	Metroid_Prime_Main_Menu_possibly_Spanish_and-or_Pirates_Arrange_dw.mid
gamecube	Metroid Prime	Metroid_Prime_Main_Theme_60s_film_soundtrack_remix_dw.mid
gamecube	Metroid Prime	Metroid_Prime_Title_Theme_Latin_Remix_dw.mid
gamecube	Metroid Prime	Metroid_prime_2_echoes_title_theme.mid
gamecube	Zelda: SS	Mini-boss.mid
gamecube	Zelda: SS	MissionStreet.mid
gamecube	Zelda: OoT	Molgera1_with_a_dash_of_zelda_and_Oot.mid
gamecube	Zelda: SS	Ness-win.mid
gamecube	Zelda: SS	PMTTYD-Mini_Boss.mid
gamecube	Zelda: SS	PMTTYD-chap3boss.mid
gamecube	Zelda: SS	PMTTYD-doopliss_v1-3.mid
gamecube	Street Fighter	PMTTYD_CrumpsFinalSpeech.mid
gamecube	Zelda: SS	PMTTYD_DooplissBattleArranged.mid
gamecube	Pokemon	POKEMON_XD_CIPHER_ADMIN_BATTLE.mid
gamecube	Sonic	Piano_Duet_Sonic_Heroes_Opening.mid
gamecube	Zelda: SS	Pikmin2-BossBattle.mid
gamecube	Zelda: SS	PrincessPeach_PM2.mid
gamecube	EarthBound	REBeginning.mid
gamecube	Zelda: SS	RachelFeltham_HT_SSBM_v2.mid
gamecube	Zelda: SS	RachelFeltham_HT_alt_FE_SSBM.mid
gamecube	Zelda: SS	RachelFeltham_HT_alt_FE_SSBM_v3.mid
gamecube	Zelda: SS	S-ANB-CynderBoss-GM.mid
gamecube	Zelda: SS	S-ANB-CynderBoss-XG.mid
gamecube	Sonic Adventure	SA2BMHJR.mid
gamecube	Sonic Adventure	SA2B_Snowboardv11.mid
gamecube	Sonic Adventure	SA2GreenHill.mid
gamecube	Zelda	SC2_-_The_Legend_of_Zelda_V1_1.mid
gamecube	Street Fighter	SFA-Starwolfbattle-MilitaryOrch.mid
gamecube	Street Fighter	SFA-Thorntail-Night.mid
gamecube	Street Fighter	SFAdv-Fox-n-Krystal_ver2.mid
gamecube	Street Fighter	SFAs_Breifing_2-KM.mid
gamecube	Zelda: MM	SH_WhatImMadeOf_Instrumental.mid
gamecube	Super Mario Bros	SMB-select-game-menu.mid
gamecube	Chrono Trigger	SMS-Introduction.mid
gamecube	Zelda: SS	SMSBossBttle.mid
gamecube	Zelda: SS	SSBM-BigBlue.mid
gamecube	Zelda: SS	SSBM-DrMarioXG-2.mid
gamecube	Zelda: SS	SSBM-Intro-Arranged.mid
gamecube	Zelda: SS	SSBMASIN.mid
gamecube	Zelda: SS	SSBMAlloy_Warrior.mid
gamecube	Zelda: SS	SSBMBRIN2.mid
gamecube	Zelda: SS	SSBMCORN.mid
gamecube	Zelda: SS	SSBMFOUN2.mid
gamecube	Zelda: SS	SSBMGBAY.mid
gamecube	Zelda: MM	SSBMMenu1.mid
gamecube	Zelda: SS	SSBMNessWins%21V1.3.mid
gamecube	Zelda: SS	SSBMPFLT.mid
gamecube	Zelda: SS	SSBMPSAL.mid
gamecube	Zelda: SS	SSBM_All_Star_Intro.mid
gamecube	Zelda: SS	SSBM_Balloon_Fight-KM.mid
gamecube	Zelda: SS	SSBM_Brinstar_Depths-KM.mid
gamecube	Zelda: SS	SSBM_Brinstar_Depths.mid
gamecube	Zelda: SS	SSBM_Classic_Mode_Fighting_Intro.mid
gamecube	Zelda: SS	SSBM_DKWins.mid
gamecube	Zelda: SS	SSBM_Fire_Emblem-KM.mid
gamecube	Zelda: SS	SSBM_Flat_Zone-KM-GS.mid
gamecube	Zelda: SS	SSBM_Flat_Zone-KM.mid
gamecube	Zelda: SS	SSBM_Flat_Zone.mid
gamecube	Zelda: SS	SSBM_Fountain_of_Dreams.mid
gamecube	Zelda: SS	SSBM_Foxwin.mid
gamecube	Zelda: MM	SSBM_Hammer_V2.mid
gamecube	Zelda: SS	SSBM_HyruleTemple_Alt_FireEmblem.mid
gamecube	Zelda: SS	SSBM_Hyrule_Temple.mid
gamecube	Zelda: SS	SSBM_Hyrule_Temple_Remix_V2.mid
gamecube	Zelda: SS	SSBM_Icewin.mid
gamecube	Zelda: SS	SSBM_Icicle_Mountain_DW.mid
gamecube	Zelda: SS	SSBM_Linkwin.mid
gamecube	Zelda: SS	SSBM_Mario_Win.mid
gamecube	Zelda: SS	SSBM_Marthwins.mid
gamecube	Zelda: SS	SSBM_Master_Hand_%28V2%29.mid
gamecube	Zelda: SS	SSBM_Multi-Man_Melee_2.mid
gamecube	Pokemon	SSBM_Pokemon_Stadium.mid
gamecube	Zelda: SS	SSBM_Rainbow_Cruise.mid
gamecube	Yoshi's Island	SSBM_Yoshis_Island_V1.mid
gamecube	Zelda: SS	SSBM_opening.mid
gamecube	Zelda: SS	SSBMcorneria.mid
gamecube	Zelda: SS	Sadness.mid
gamecube	Zelda: SS	Sanctuary_Fortress.mid
gamecube	Zelda: SS	Sanctuary_Fortress_extended.mid
gamecube	Secret of Mana	Secret_Cauldron.mid
gamecube	Street Fighter	Sfa_dark.mid
gamecube	DOOM	ShTH_Black_Doom-KM.mid
gamecube	Sonic	SonicH-Rail_Canyon.mid
gamecube	Sonic	SonicHeroes_TeamDark_ThisMachine.mid
gamecube	Sonic	SonicMCvideo1_2.mid
gamecube	Sonic	SonicRi_-_DigiDimension-J.mid
gamecube	Sonic	Sonic_Adventure_2_-_Vs_GUN_Mech.mid
gamecube	Sonic	Sonic_Heroes_-_Main_Theme_Arrangement_DW.mid
gamecube	Sonic	Sonic_Heroes_Hang_Castle.mid
gamecube	Sonic	Sonic_Heroes_Hang_CastleXG.mid
gamecube	Sonic	Sonic_Riders_-_Babylon_Garden.mid
gamecube	Sonic	Sonic_Riders_-_Egg_Factory.mid
gamecube	Sonic	Sonic_Riders_-_Metal_City.mid
gamecube	Sonic	Sonic_Riders_-_Start_Up_Your_Ex_Gear.mid
gamecube	Donkey Kong	Spiel_Mit_DK.mid
gamecube	Final Fantasy	StaffCredits.mid
gamecube	Chrono Trigger	SuperMarioSunshine-UserInstructions.mid
gamecube	Zelda: SS	TK_GCN_SSBM_DrMario.mid
gamecube	Zelda	TLOZFSA.mid
gamecube	Zelda: SS	TOS_Ossa_Trail.mid
gamecube	Sonic	TS2_Training_Ground.mid
gamecube	Zelda: WW	TWW_Inside_the_Pirate_Ship.mid
gamecube	Zelda: OoT	TalesofSymphonia_LloydsTheme-ocarinaver-.mid
gamecube	Street Fighter	ToSFatalize.mid
gamecube	Zelda: SS	WW-BeedlesShop.mid
gamecube	Zelda: WW	WW-GrandpasHouse.mid
gamecube	Zelda: WW	WW-House.mid
gamecube	Zelda: MM	WW_Command_Melody_V1_1.mid
gamecube	Zelda: WW	WW_Dark_Curse_V3_2.mid
gamecube	Zelda: WW	WW_Earth_God_V1_1.mid
gamecube	Zelda: WW	WW_Forbidden_Woods.mid
gamecube	Zelda: WW	WW_Gale_Ballad_V1_1.mid
gamecube	Zelda: WW	WW_Ganon_Molgera_V3_3.mid
gamecube	Zelda: WW	WW_Ganon_Molgera_V3_GM.mid
gamecube	Zelda: WW	WW_Hyrule_Castle_V2_5.mid
gamecube	Zelda: SS	WW_Passing_Song_V1_1.mid
gamecube	Zelda: WW	WW_Wind_God_V1_1.mid
gamecube	Zelda: WW	WW_Wind_Requiem_V1_1.mid
gamecube	Zelda: WW	WWintro.mid
gamecube	Zelda: WW	WWtitle.mid
gamecube	Zelda: OoT	WarioWare-FruitShoot.mid
gamecube	Final Fantasy	Wind_Waker_-_Staff_Credits.mid
gamecube	Zelda	Wind_Waker_-_Zeldas_Awakening.mid
gamecube	Zelda: WW	Z-WWGanondorfBattle.mid
gamecube	Final Fantasy	ZFSA_TowerofFlames.mid
gamecube	Zelda: WW	ZeldaWW-Dragon_roost_island.mid
gamecube	Zelda: WW	ZeldaWW_molgera.mid
gamecube	Zelda	ZeldaWindWaker-IntroStory.mid
gamecube	Zelda: SS	Zelda_HelmarocBoss.mid
gamecube	Zelda	Zelda_Tetras_Ship_XG_v1_2.mid
gamecube	Zelda	Zelda_Transformation.mid
gamecube	Zelda: WW	Zelda_WW_Inside_Disco_Remix.mid
gamecube	Zelda: WW	Zwwts.mid
gamecube	Kirby	_kirby_arbright_gm.mid
gamecube	Sonic	anmlcrs1.mid
gamecube	Pac-Man	bdoingwoodspacmanworld2.mid
gamecube	Street Fighter	cheapblimpsfadeout.mid
gamecube	Crash Bandicoot	crash.mid
gamecube	Zelda: SS	crossingwinter.mid
gamecube	Chrono Trigger	data_selection_screen.mid
gamecube	Donkey Kong	dk_junglebeat-stormhill.mid
gamecube	Zelda: SS	donkeykongwinsssbmV1.0.mid
gamecube	Zelda: SS	doopliss-pkmncolosseum-friendlybat-2.mid
gamecube	Zelda: SS	doopliss-pkmncolosseum-normalbat.mid
gamecube	Zelda: SS	doopliss-pkmncolosseum-vsbat.mid
gamecube	Zelda: SS	doopliss-pkmncolosseum-vsbat2.mid
gamecube	Zelda: SS	doopliss-pkmncolosseum-vsbat3.mid
gamecube	Street Fighter	dstarisfunbattle%5B1%5D.mid
gamecube	Final Fantasy	ffcc_to_ride.mid
gamecube	Zelda: SS	forsaken_fortress.mid
gamecube	Sonic	fountaindreams2.mid
gamecube	Sonic Adventure	fsadv_mapscreen.mid
gamecube	Sonic Adventure	fsadv_rainfield.mid
gamecube	Sonic Adventure	fsadv_swamp3.mid
gamecube	Chrono Trigger	fsaselectfile.mid
gamecube	Zelda: OoT	hyrulecastleocarina.mid
gamecube	Yoshi's Island	islandyoshis2ssbm.mid
gamecube	Yoshi's Island	islandyoshisssbm.mid
gamecube	Zelda: SS	jrlepage_-_XG_-_ssbm_-_drmario.mid
gamecube	Zelda: SS	jrlepage_-_ssbm_-_corneria.mid
gamecube	Zelda: SS	jrlepage_-_ssbm_-_final_destination.mid
gamecube	Castlevania	kar-cvrock.mid
gamecube	Zelda: SS	kargrassv2.mid
gamecube	CV: Aria	kk_aria_aircheck.mid
gamecube	Kirby	ksa_hikari_xg.mid
gamecube	Zelda: OoT	lightfootVillage.mid
gamecube	Super Mario Bros	lm_smb_conservatory.mid
gamecube	Zelda: WW	lozww-jb.mid
gamecube	Zelda: WW	lozww.mid
gamecube	Zelda: SS	mission_street_kitmix.mid
gamecube	Zelda: SS	missionaccomplishedSFA.mid
gamecube	Zelda: OoT	monkeyballadventurezootopia.mid
gamecube	Metroid Prime	mp2d_ChozoArtifact.mid
gamecube	Metroid Prime	mp2d_ChozoRuins.mid
gamecube	Zelda: SS	mp2d_DistressSignal.mid
gamecube	Metroid Prime	mp2d_Escape.mid
gamecube	Metroid Prime	mp2d_Mecha.mid
gamecube	Metroid Prime	mp2d_Parasite.mid
gamecube	Sonic	mp2d_PhazonMines1.mid
gamecube	Metroid Prime	mp2d_SamusAppearance2.mid
gamecube	Metroid Prime	mp2d_SamusAppearanceFixed.mid
gamecube	Metroid Prime	mp2d_TallonOverworld1.mid
gamecube	Metroid Prime	mp2d_TallonOverworld2D.mid
gamecube	Metroid Prime	mp2d_Title.mid
gamecube	Metroid Prime	mp2e-echoestitle.mid
gamecube	Zelda: SS	mpt_mario_classic_exhibition.mid
gamecube	Metroid Prime	my_mp2.mid
gamecube	Zelda: SS	ness.mid
gamecube	Zelda: SS	ngc-animalcrossing-0700.mid
gamecube	Zelda: SS	ngc-animalcrossing-1000.mid
gamecube	Zelda: SS	ngc-animalcrossing-1100.mid
gamecube	Zelda: SS	ngc-animalcrossing-1200.mid
gamecube	Zelda: SS	ngc-animalcrossing-1800.mid
gamecube	Zelda: SS	ngc-animalcrossing-kkcondor-live.mid
gamecube	Zelda: SS	ngc-animalcrossing-loadgame.mid
gamecube	Zelda: SS	ngc-animalcrossing-nookingtons.mid
gamecube	Zelda: SS	ngc-animalcrossing-nookngo.mid
gamecube	Zelda: SS	ngc-animalcrossing-nookscranny.mid
gamecube	Zelda: SS	ngc-animalcrossing-nookway.mid
gamecube	Zelda: SS	ngc-animalcrossing-rainyday.mid
gamecube	Zelda: SS	ngc-animalcrossing-totakekeintro.mid
gamecube	EarthBound	ngc-fireemblem9-decisivebattle.mid
gamecube	Pac-Man	pacmanx.mid
gamecube	Zelda: SS	pkmn_colosseum_firstbat_doopliss.mid
gamecube	Final Fantasy	pmrpg_staffroll.mid
gamecube	Pokemon	pokemon_stadium-1.mid
gamecube	Pokemon	pokemonvictory.mid
gamecube	Sonic Adventure	sa2b-it_doesnt_matter_remix.mid
gamecube	Zelda: SS	sfa_cloudrunnerfortress_gm.mid
gamecube	Zelda: SS	sfa_cloudrunnerfortress_xg.mid
gamecube	Chrono Trigger	sfa_darkice_action.mid
gamecube	Street Fighter	sfa_krozoapalace.mid
gamecube	Zelda: OoT	sfa_lightfoottrack.mid
gamecube	Zelda: MM	sfa_mammoth.mid
gamecube	Street Fighter	sfa_menu.mid
gamecube	Street Fighter	sfa_testofobservation.mid
gamecube	Street Fighter	sfa_thorntail.mid
gamecube	Street Fighter	sfa_thorntail_reggae.mid
gamecube	Street Fighter	sfa_thorntail_well.mid
gamecube	Super Mario Bros	smb.mid
gamecube	Chrono Trigger	smsdolphictown.mid
gamecube	Super Mario Bros	smsmb2b.mid
gamecube	Zelda: SS	smsminiboss.mid
gamecube	Zelda: MM	sonicHeroes_WhatImMadeOf_1_1.mid
gamecube	Zelda: SS	ssbm2menu.mid
gamecube	Zelda: SS	ssbm_docmario.mid
gamecube	Zelda: SS	ssbm_dreamlandpast.mid
gamecube	Zelda: SS	ssbm_drmario.mid
gamecube	Zelda: SS	ssbm_drmario_jazz_1_2.mid
gamecube	Zelda: SS	ssbm_drmarioarranged.mid
gamecube	Zelda: SS	ssbm_fireemblem.mid
gamecube	Zelda: SS	ssbm_flatzone.mid
gamecube	Zelda: SS	ssbm_fountainofdreams.mid
gamecube	Zelda: MM	ssbm_hammer.mid
gamecube	Zelda: SS	ssbm_hitthetargets.mid
gamecube	Zelda: SS	ssbm_japes_remix.mid
gamecube	Zelda: SS	ssbm_menu_1.1.mid
gamecube	Zelda: SS	ssbm_mother.mid
gamecube	Zelda: SS	ssbm_mushroomkingdom2.mid
gamecube	Zelda: SS	ssbm_mutecity.mid
gamecube	Zelda: SS	ssbm_onett_orch.mid
gamecube	Zelda: SS	ssbm_onett_v_4.mid
gamecube	Zelda: SS	ssbm_peachcastle.mid
gamecube	Zelda: SS	ssbm_sariasongv_2.mid
gamecube	Zelda: SS	ssbm_trophy_tussle.mid
gamecube	Zelda: SS	ssbm_winner_ness_1.1.mid
gamecube	Zelda: SS	ssbmnessvict.mid
gamecube	Metroid Prime	swamp2.mid
gamecube	Sonic	ts2_anaconda.mid
gamecube	Zelda: WW	ww_sail.mid
gamecube	Yoshi's Island	yoshis.mid
gamecube	Zelda: WW	zWW_Kalle_Demos.mid
gamecube	Zelda: WW	zeldatww_ganontowerseals.mid
gamecube	Zelda: WW	zeldatww_roomillusion.mid
gamecube	Zelda: WW	zww_belowdeck_remix.mid
gamecube	Zelda: WW	zww_dawn.mid
gamecube	Zelda: WW	zww_ocean.mid
gamecube	Zelda: WW	zww_title.mid
gba	Zelda: LttP	ALttP-FSGameSelect.mid
gba	Sonic	Adv_Wars2_Intro.mid
gba	Donkey Kong	AgatioAndKarst.mid
gba	CV: Aria	AriaofSorrow_ClockTower.mid
gba	Zelda: SS	BN3boss.mid
gba	Zelda: SS	BN4boss2.mid
gba	Chrono Trigger	Barren_Factory.mid
gba	Zelda: SS	BlueStone_MLSS_ChucolaReserve2.mid
gba	Zelda: SS	BlueStone_MLSS_MenuScreen.mid
gba	Zelda: SS	Blue_Moon_Mission.mid
gba	Crash Bandicoot	CB_Ntrncd_Fake_Crash.mid
gba	Castlevania	CVAoS-CastleCorridor.mid
gba	Castlevania	CVAoS-Chapel.mid
gba	Castlevania	CVAoS-ClockTower.mid
gba	Castlevania	CVAoS-DanceHall.mid
gba	Castlevania	CVAoS-DraculasFate.mid
gba	Castlevania	CVAoS-FloatingGarden.mid
gba	Final Fantasy	CVAoS-HeartofFire.mid
gba	Castlevania	CVAoS-InnerQuarters.mid
gba	Castlevania	CVAoS-Study.mid
gba	Castlevania	CVAoS-TheArena.mid
gba	Castlevania	CVAoS-TopFloor.mid
gba	Castlevania	CVAoS-UndergroundReservoir.mid
gba	Castlevania	CVCotM-Awakening.mid
gba	Castlevania	CVHoD-Luminous_Cavern.mid
gba	Castlevania	CVHoD-SkeletonCave.mid
gba	Zelda: SS	CVHoD-_Boss_Battle.mid
gba	Castlevania	CVHoD-_Castle_Theme.mid
gba	Zelda: SS	CVHoD-_Chapel_of_Dissonnance.mid
gba	Castlevania	CVHoD-_Clock_Tower.mid
gba	Castlevania	CVHoD-_Entrance.mid
gba	Castlevania	CVHoD-_Marble_Corridor.mid
gba	Castlevania	CV_CotM-_Chapel_Tower.mid
gba	Zelda: SS	CacklettasSoul.mid
gba	Castlevania	Castlevania-AoS_-_Black_Sun.mid
gba	Castlevania	Castlevania-Inner_Quarters.mid
gba	Zelda: SS	Castlevania_HoD__Successor_of_fate.mid
gba	Castlevania	Castlevania_intro.mid
gba	Chrono Trigger	CyberTrack_Act1.mid
gba	Chrono Trigger	CyberTrack_Act2.mid
gba	DKC	DKC-GBA_ForestFrenzy.mid
gba	DKC	DKC-GBA_TreetopRock.mid
gba	DKC	DKC2-Overworld.mid
gba	DKC	DKC3-GBA_BonusLose.mid
gba	DKC	DKC3-GBA_BonusTime.mid
gba	DKC	DKC3-GBA_BonusWin.mid
gba	DKC	DKC3-GBA_BrothersBear.mid
gba	DKC	DKC3-GBA_CascadeCapers.mid
gba	DKC	DKC3-GBA_CavernCaprice.mid
gba	DKC	DKC3-GBA_Chase.mid
gba	DKC	DKC3-GBA_CrankysDojo.mid
gba	DKC	DKC3-GBA_CrankysDojoMinigame.mid
gba	DKC	DKC3-GBA_EnchantedRiverbank.mid
gba	DKC	DKC3-GBA_EnchantedRiverbankUnderwater.mid
gba	Chrono Cross	DKC3-GBA_FrostyFrolics.mid
gba	DKC	DKC3-GBA_HotPursuit.mid
gba	DKC	DKC3-GBA_JungleJitter.mid
gba	DKC	DKC3-GBA_LevelClear.mid
gba	DKC	DKC3-GBA_MillFever.mid
gba	DKC	DKC3-GBA_NorthernKremisphere.mid
gba	DKC	DKC3-GBA_NutsAndBolts.mid
gba	Pokemon	DKC3-GBA_PokeyPipes.mid
gba	DKC	DKC3-GBA_RockfaceRumble_v1-1.mid
gba	DKC	DKC3-GBA_StiltVillage.mid
gba	DKC	DKC3-GBA_TitleScreen1.mid
gba	DKC	DKC3-GBA_TitleScreen2.mid
gba	DKC	DKC3-GBA_TreetopTumble.mid
gba	DKC	DKC3-GBA_Underwater-KM.mid
gba	DKC	DKCGBA-WarpZoneIntrov12.mid
gba	DKC	DKCGBAWarpZonev2.mid
gba	Sonic	DR_GS2_Caves.mid
gba	Sonic	DR_GS2_DehkanPlateau.mid
gba	Sonic	DR_GS2_DoomDragonV2.mid
gba	Sonic	DR_GS2_FelixBattle.mid
gba	Sonic	DR_GS2_Lemuria.mid
gba	Sonic	DR_GS2_Overworld1.mid
gba	Sonic	DR_GS2_TropicalParadise.mid
gba	Zelda: SS	DR_GS_BossBattle_V1_5.mid
gba	Zelda: SS	Dark_Arena_-_Intermission.mid
gba	Kirby	Darkforestkirby.mid
gba	Zelda: WW	EXE1WWWAttack.mid
gba	Zelda: WW	EXE1WWWNavi.mid
gba	CV: Aria	El_Mariachi.mid
gba	EarthBound	Escape_Zebes_ZM_Reg.mid
gba	EarthBound	Escape_Zebes_ZM_Remix.mid
gba	Zelda: SS	FESS_Main_Theme.mid
gba	Zelda: SS	FETSS-PF.mid
gba	Zelda: SS	FETSS-TDH.mid
gba	Final Fantasy	FF1_-_Battle_Scene.mid
gba	Zelda: SS	FF1_-_Inside_a_Boss_Battle.mid
gba	Final Fantasy	FF1_-_Main_Theme.mid
gba	Final Fantasy	FF2Final.mid
gba	Final Fantasy	FF2_-_Battle_Scene_1.mid
gba	Final Fantasy	FF2_-_Dungeon.mid
gba	Final Fantasy	FF2_-_Main_Theme.mid
gba	Final Fantasy	FF2p.mid
gba	FF5	FF5_Battle.mid
gba	FF5	FF5_HOM2.mid
gba	FF6	FF6_Cyan.mid
gba	Final Fantasy	FFDOS_Intro.mid
gba	Final Fantasy	FFGBAstage1.mid
gba	Final Fantasy	FFGBAv2.mid
gba	Final Fantasy	FFIV-Creepy_Doll_Battle.mid
gba	Zelda: MM	FFIV-LandofSummons.mid
gba	Final Fantasy	FFIV-Rosastheme.mid
gba	Final Fantasy	FFIV-tragedy.mid
gba	Final Fantasy	FFRuinedCastle.mid
gba	FF Tactics	FFTA-BattlleofHopev2.mid
gba	FF Tactics	FFTA-The_Road_We_Both_Aim_For.mid
gba	FF Tactics	FFTA_Amber_Valley.mid
gba	FF Tactics	FFTA_Incarnation.mid
gba	FF Tactics	FFTA_Mysterious_Shop.mid
gba	FF Tactics	FFTA_Sleep_of_Defeat.mid
gba	Zelda: SS	FFTA_Surpassing_the_Wall.mid
gba	FF Tactics	FFTA_Unavoidable_Destiny.mid
gba	FF Tactics	FFTA_Vanishing_World.mid
gba	FF Tactics	FFTA_intro.mid
gba	FF Tactics	FFTacticsAdvance-Pub_theme.mid
gba	Final Fantasy	FFVI-TerraOverworld.mid
gba	Final Fantasy	FF_Overworld_v2.mid
gba	Chrono Trigger	Final_Fantasy_Tactics_Advance-Snow_Battle.mid
gba	Final Fantasy	ForestofFlamesv1.mid
gba	Zelda: SS	GBA__Metroid_Zero_Mission__Reflections_of_the_Past.mid
gba	Mother	GBA__Mother_3_Japan__Isnt_This_Such_a_Utopia__v1.1.mid
gba	Mother	GBA__Mother_3_Japan__Mr._Saturn_Theme_Z__v1.1.mid
gba	Spyro	GBA__Spyro_2__Moon_Fondue__v1.0.mid
gba	Sonic	GS2-IzumoSerpent.mid
gba	Sonic	GS2-SuperLuckyDice.mid
gba	Sonic	GS2-VillageOTheme.mid
gba	Sonic	GS2-Villian.mid
gba	Sonic	GS2Jenna.mid
gba	Sonic	GS2_Airs_Rock.mid
gba	Zelda: SS	GS2_Boss.mid
gba	Sonic	GS2_MarsLighthouse.mid
gba	Chrono Trigger	GS_Sanctum.mid
gba	Chrono Trigger	GS_VICTORY.mid
gba	Castlevania	G_Castlevania_AoS_TopFloor.mid
gba	Chrono Trigger	Game_and_Watch_Gallery_4_-_Octopus.mid
gba	EarthBound	GameboyAdvance_Fire-Emb_Lyns-_8843.mid
gba	Zelda: SS	GoldenSun-boss2.mid
gba	Zelda: SS	GoldenSun2_BossBattle.mid
gba	Chrono Trigger	GoldenSun2_IntroductionGMXGv103.mid
gba	Chrono Trigger	Golden_Sun_-_Victory_fanfare.mid
gba	Zelda: SS	GracefulAssassin.mid
gba	Street Fighter	Gsfp-in.mid
gba	Street Fighter	Gsfp-in2.mid
gba	Street Fighter	Gsfp-l10.mid
gba	Street Fighter	Gsfp-l11.mid
gba	Street Fighter	Gsfp-l12.mid
gba	Street Fighter	Gsfp-lim.mid
gba	Street Fighter	Gsfp-lv1.mid
gba	Street Fighter	Gsfp-lv2.mid
gba	Street Fighter	Gsfp-lv3.mid
gba	Street Fighter	Gsfp-lv4.mid
gba	Street Fighter	Gsfp-lv5.mid
gba	Street Fighter	Gsfp-lv6.mid
gba	Street Fighter	Gsfp-lv7.mid
gba	Street Fighter	Gsfp-lv8.mid
gba	Street Fighter	Gsfp-lv9.mid
gba	Zelda: SS	Gsfp-mss.mid
gba	Zelda: SS	HarmonyODissonance_Chapel.mid
gba	Zelda: SS	HarmonyODissonance_OffDef.mid
gba	Zelda: SS	HarmonyODissonance_Successor.mid
gba	Chrono Trigger	Hectors_Ambitions.mid
gba	Zelda: SS	HisHighnessThemev3.mid
gba	Zelda: MM	JDC_MMiWGryB.mid
gba	Zelda: TP	KHCOM-TwilightTownBattle.mid
gba	Zelda: TP	KHCOM-TwilightTownField.mid
gba	Zelda: SS	KHCoM-BossBattle.mid
gba	Kirby	KirbyNightmareArenaBattle.mid
gba	Kirby	KirbyTAM_CarrotMansionMSGS.mid
gba	Zelda: SS	LufiaRoLBoss.mid
gba	Zelda: MM	MF-ImmediateThreat.mid
gba	Zelda: SS	MF-SamusStart.mid
gba	Zelda: SS	MF_Final_Mission.mid
gba	Zelda: SS	MF_Final_Mission_XG.mid
gba	Zelda: MM	MGATCommencementv2.mid
gba	EarthBound	MGATDebout.mid
gba	Sonic	MKSCCongrats1.mid
gba	Zelda: SS	MLSSFinalBattle.mid
gba	Zelda: SS	MLSSGwarhar.mid
gba	Zelda: SS	MLSSPopple.mid
gba	Zelda: SS	MLSSPoppleBattle_TS.mid
gba	Zelda: SS	MLSSSeabed.mid
gba	Zelda: SS	MLSSTeeheeValley.mid
gba	Zelda: SS	MLSSVictory1_1.mid
gba	Zelda: SS	MLSS_BossBattle.mid
gba	Zelda: SS	MLSS_BowsersCastle.mid
gba	Zelda: SS	MLSS_Chateau-de-Chucklehuck.mid
gba	Zelda: SS	MLSS_Oceans.mid
gba	Zelda: SS	MLSS_Popple-KM.mid
gba	Chrono Trigger	MLVictoryLoop.mid
gba	Zelda: MM	MMBCC-BattleChipShop_XG.mid
gba	Zelda: MM	MMBCC-FinalBattle_XG.mid
gba	Zelda: MM	MMBCC-RegularMatch_XG.mid
gba	Zelda: MM	MMBCC-Title_XG.mid
gba	Zelda: MM	MMBCC_Final_Battle-KM.mid
gba	Zelda: MM	MMBN-Battle_XG.mid
gba	Zelda: MM	MMBN-Boss_Battle_XG.mid
gba	Zelda: MM	MMBN-Outdoors_XG.mid
gba	Zelda: MM	MMBN1-3Victory.mid
gba	Zelda: MM	MMBN2-GospelServer.mid
gba	Zelda: MM	MMBN3-Alpha_Battle_XG.mid
gba	Zelda: MM	MMBN3N1GrandPrixBattleXG.mid
gba	Zelda: MM	MMBN3SecretAreaXG.mid
gba	Zelda: MM	MMBN4Internet.mid
gba	Zelda: MM	MMBN5ACDCGM.mid
gba	Zelda: MM	MMBN5ACDCXG.mid
gba	Zelda: MM	MMBN5ATotalWarGM.mid
gba	Zelda: MM	MMBN5ATotalWarXG.mid
gba	Zelda: MM	MMBN5BattleGM.mid
gba	Zelda: MM	MMBN5BattleXG.mid
gba	Zelda: MM	MMBN5BossGM.mid
gba	Zelda: MM	MMBN5BossXG.mid
gba	Zelda: MM	MMBN5ColProStageGM.mid
gba	Zelda: MM	MMBN5ColProStageXG.mid
gba	Zelda: MM	MMBN5CrisisGM.mid
gba	Zelda: MM	MMBN5CrisisXG.mid
gba	Zelda: MM	MMBN5HeroThemeGM.mid
gba	Zelda: MM	MMBN5HeroThemeXG.mid
gba	Zelda: MM	MMBN5Indoors.mid
gba	Zelda: MM	MMBN5IndoorsXG.mid
